,tweets,likes,time,user name,RT count,media
50,Super soleado y super nevado en Potrerillos,67,27/06/2021 12:53:12,CervezaJerome,1,
49,Donde hay más nieve? Potrerillos o Villacencio? 🤗,0,27/06/2021 13:05:51,AntoGomez10,0,
48,"#ArgentinaEnVivoDomingo
Potrerillos Para vos @guillermo_favale https://t.co/pSUko3mZle",0,27/06/2021 13:09:26,grecobauti,0,https://pbs.twimg.com/ext_tw_video_thumb/1409136613653942274/pu/img/tEUukcrLHqxKSWrf.jpg
47,Potrerillos Mendoza https://t.co/amWqXdbfRS,0,27/06/2021 13:26:30,robyburad,0,https://pbs.twimg.com/media/E45GVumWQAY6zT7.jpg
46,#AHORA nieve en Las Vegas #Potrerillos #LujanDeCuyo https://t.co/GSTuXH0hBh,2,27/06/2021 13:37:50,mendozacamina,2,https://pbs.twimg.com/media/E45I7-qXwBE9rV1.jpg
45,"La clásica ""sacame una casual"" 📸❄️
•
•
• #picoftheday #photooftheday #photographer #nikon #50mm #snow #nieve… https://t.co/ZSqO4GaXsK",0,27/06/2021 13:41:59,Martiin_Ev,0,
44,Alguien que rapte y me tire en Potrerillos?,0,27/06/2021 13:46:08,NicolsRosas7,1,
43,"Dique Potrerillos, desde el aire #Mendoza #Argentina #DronePhotography https://t.co/5kLzntL1nk",12,27/06/2021 13:50:22,DarioPerezLopez,0,https://pbs.twimg.com/media/E45L0CxWQAsum62.jpg
42,@SpinelliMariano No salis de la casa porque hace frío mira si vas a ir a potrerillos!,4,27/06/2021 13:51:55,merceferfra,0,
41,"@porquetendencia @nacho_delarosa @MuniLujanDeCuyo #AHORA Las Vegas, Potrerillos #Mendoza https://t.co/wcxCfEIf0J",7,27/06/2021 13:54:22,mendozacamina,2,https://pbs.twimg.com/media/E45MtnNXoAA3FCD.jpg
40,Unas ganas de ir a potrerillos,1,27/06/2021 14:13:10,VictoriaDangel7,2,
39,Permuto caniche por tanque lleno de nafta para ir a Potrerillos interesados al 2634,21,27/06/2021 14:20:51,riveraabrill,0,
38,Todavía no llego a Mendoza y ya me invitaron a potrerillos✨✨✨,1,27/06/2021 14:21:54,Cmaitenav,0,
37,@Nienpe Mi gusto es la montaña . Casualmente un amigo me propuso ir para allá dentro de poco . Fui seguido a potrer… https://t.co/8o8E06CPEI,1,27/06/2021 14:25:24,dexooas,0,
36,"No nos olvidemos de Potrerillos... ❤️🙌☃️🇦🇷
#Mendoza https://t.co/KTZSoeYMg2",20,27/06/2021 14:26:14,TurcoMendocino,0,https://pbs.twimg.com/media/E45UA0IWEAEyhwI.jpg
35,Potrerillos (Mendoza) después de la nevada. La República más linda de América #mendoexit @elangelGmendo. Filmación… https://t.co/SWWIK8FAFD,41,27/06/2021 14:26:47,SantiagoAparts,12,
34,Acaba de publicar una foto en Dique Potrerillos- Mendoza https://t.co/9GaI3jYKWs,0,27/06/2021 14:34:16,AUTRE_VIN,0,
33,Qué onda todo el mundo ya tenía una casa alquilada/reservada en cacheuta/potrerillos para éste finde???,2,27/06/2021 14:48:16,lornagarritano,0,
32,Veo una foto más de alguien en Potrerillos y me cierro Instagram,5,27/06/2021 14:48:56,ely_ordovini,2,
31,"No importa que odie el invierno, me gustaría estar en potrerillos ahora ❄️❄️❄️☃️",4,27/06/2021 15:05:34,emilce_quevedo,0,
30,@adonisabud @MuniLujanDeCuyo @DiarioLujan Disculpa tenes idea si esta habilitado camino xa hacer tupungato potrerillos?,0,27/06/2021 15:13:46,GiselMariet,0,
29,@SantiagoAparts @elangelGmendo Es raro que nieve en Potrerillos ¿no?,1,27/06/2021 15:16:37,fabianaen280,0,
28,"Los Potrerillos, Tucumán
Nos leemos 😘❤️🏡 https://t.co/uqXppe9U9F",111,27/06/2021 15:21:45,MonterosEva,32,https://pbs.twimg.com/media/E45guurWYAM_Whk.jpg
27,"#DeAyer Así amaneció Potrerillos en Luján de Cuyo, Mendoza ❄️☃️🇦🇷

Fotos de Vane Moyano 🙌 https://t.co/xT8XqI5frp",296,27/06/2021 15:24:54,turisargentina,29,https://pbs.twimg.com/media/E45hcD6X0Ac1y-N.jpg
26,Alguien me lleva a potrerillos? Tengo 190p y muchas ganas de ir 👉👈,0,27/06/2021 15:26:05,Joacook12,0,
25,Buen día para mi que voy camino a Potrerillos,2,27/06/2021 15:26:06,Castello_Juli,0,
24,"@fuckperonia @elangelGmendo Es el tunel q une Cacheuta con Potrerillos efectivamente, pero es uno nuevo, el q llega… https://t.co/efinnQgDuy",2,27/06/2021 15:26:09,SantiagoAparts,0,
23,q ganas de q m llegue un msj q diga 'preapara el mate q vamos a potrerillos' es mucho pedir??? we,0,27/06/2021 15:27:21,luzchiroli,0,
22,Me voy a ir a vivir a potrerillos? 😍 https://t.co/iU9GjKnCBg,0,27/06/2021 15:29:35,IgnacioGauna6,0,
