,tweets,likes,time,user name,RT count,media
1150,"Los antimaradona son como los antiperonista...antipueblo, antiargentina. Los une el odio, y a nosotros el AMOR y la Pasión!!
#GritaloPorD10S",0,22/06/2021 22:46:35,negra_pecosa,0,no hay url
1130,"Este comic, parodojicamente hecho por un ingles, donde Maradona hace el Gol del Siglo pero gambeteando a los simbolos de la historia de Inglaterra, en vez de jugadores de fútbol, esta muy bueno.
#GolDelSiglo #GritaloPorD10S #DiegoEterno https://t.co/7WLOTsyunV",4,22/06/2021 22:48:31,guerrero_Jim,0,https://pbs.twimg.com/media/E4hVjWjXIAQJYDN.jpg
1108,"@cristianjobArg  El Gol del Siglo de Maradona en Argentina - Inglaterra cumple 35 años: #GritaloporD10S: la iniciativa para homenajearlo

Mí recuerdo de aquel día muy frío. Yo con apenas (10) años viviendo mi tercer mundial. 

Diego Armando Maradona!🇦🇷⚽️🏆🏅
22/06/21
22/06/86 https://t.co/DlJmO7seC9",0,22/06/2021 22:49:45,cristianjobArg,0,https://pbs.twimg.com/media/E4hXUXFWYAUZEGS.jpg
1102,"Télam Radio 🎧 Podcast I #GritaloPorD10S

 ⚽ Un grito al cielo a 35 años del gol de Maradona a los ingleses 

📌 Escuchalo acá 👉🏻 https://t.co/ExRAO5y4TT https://t.co/7ceeLizgDj",47,22/06/2021 22:50:00,AgenciaTelam,11,https://pbs.twimg.com/ext_tw_video_thumb/1407454385467281410/pu/img/XylzBAhK5KmwkVfG.jpg
1103,"#GritaloporD10S: así se festejó en las calles de Mendoza el aniversario del “Gol del Siglo” de Diego Maradona

https://t.co/62citn2MTS",2,22/06/2021 22:50:00,LosAndesDiario,0,no hay url
1036,"Gracias (MUCHAS!!) a Fabiana Segovia y a @C5N por invitarme a jugar y soñar en el homenaje a Diego y @VHMok.

Les presentamos el #GolDelSiglo relatado por una mujer... Por mí 🤩

¡Qué lo disfruten!

#GritaloPorD10s 🇦🇷🎙️ https://t.co/7QL1pjCcDs",12,22/06/2021 22:53:53,LauCorriale,3,https://pbs.twimg.com/ext_tw_video_thumb/1407471798577418241/pu/img/SDint1AoLW5SCCeV.jpg
1034,"Inolvidable tu historia, inolvidable tu gol. ¡Grande Diego! 

#Maradona #GritaloPorD10S #ElColosoDeLasEmociones https://t.co/2cB7b06L6p",72,22/06/2021 22:54:01,EstadioAzteca,17,https://pbs.twimg.com/ext_tw_video_thumb/1407470445507514370/pu/img/9XgXATPlCsHaV0Wm.jpg
1023,“Yo juego para vos mamá” 💔 Descansa en paz leyenda 🙏🏻 #GritaloporD10S https://t.co/JOJA4NvlBJ,0,22/06/2021 22:54:24,sarals4_,0,no hay url
986,"#gritaloporD1OS #encasaconsdtv @negropolisok @soyjuandinatale 
 #GritaloporD10S: A las 16.09 horas. https://t.co/n06sBx84BU",0,22/06/2021 22:56:34,mentalinestable,0,https://pbs.twimg.com/ext_tw_video_thumb/1407472426846457861/pu/img/pYDXuu4TOa01Ncs4.jpg
922,"DEPORTES | El ex jugador se sumó a la iniciativa de #GritaloporD10S y publicó unas emotivas palabras en sus redes sociales.

https://t.co/eszVLoEt0C",0,22/06/2021 23:00:44,Lmdiariocomar,0,no hay url
914,"#GritaloporD10S | A 35 años del gol que se nos metió el corazón para siempre #GraciasDiego ⚽ 🙌

📻 https://t.co/ir13n1z8sN - El Sonido de la Realidad https://t.co/vY7D5nNeyN",4,22/06/2021 23:01:00,Radio10,0,https://pbs.twimg.com/ext_tw_video_thumb/1407002171917340672/pu/img/GKncs6k8I-GZeagk.jpg
886,Desde El Palacio hasta el cielo para que lo escuche Diego. #GritaloPorD10S 🎈🔟 https://t.co/vuWp9yqaOu,9,22/06/2021 23:03:44,juliankaxeres,3,https://pbs.twimg.com/media/E4hagbLXEAIUWmv.jpg
867,"⚽ No hay héroe sin traje y el que usó Diego hace 35 años fue hecho a su medida: emparchado de manera urgente y cosido artesanalmente.

https://t.co/xbq6vQ0v3H

#GritaloporD10S #maradona #DiegoEterno https://t.co/n24gxq15ax",27,22/06/2021 23:05:00,telefenoticias,4,https://pbs.twimg.com/media/E4frN9eX0BcNUMK.jpg
837,"A 35 años del #GolDelSiglo participé del homenaje a Diego Maradona en el Estadio Único.

Con el descubrimiento de un mural y el anuncio de políticas destinadas al deporte, la Provincia lo homenajea  poniendo el foco en acompañar a las chicas y chicos bonaerenses.

#GritaloPorD10S https://t.co/7V3VZwX7Ao",8,22/06/2021 23:07:11,lriesgo,5,https://pbs.twimg.com/media/E4hbSwuXMAEstQd.jpg
813,"Que equipazo era esa selección, se la comió cruda a Inglaterra…. #GritaloporD10S",0,22/06/2021 23:08:34,chezacarias,0,no hay url
810,"¡ Cómo no recordarlo ! 🇦🇷🔟
Intacto el recuerdo, el grito eterno del gooool. 
¡Gracias Diego!

#GritaloPorDios 
#GritaloPorD10s https://t.co/2QFDHAwa6m",1,22/06/2021 23:08:42,FernandoMasucci,0,https://pbs.twimg.com/media/E4hbpwTWQAIt9AK.jpg
801,"Qué pase de Héctor Enrique, tremenda asistencia para el Diego mas grande de toda la historia. Nunca la habría metido. 

#GritaloPorD10S",0,22/06/2021 23:09:40,cemanzanarez,0,no hay url
795,"Y sigo con #DiegoEterno imposible no llorar este día con tanto homenaje al Diego y a 35 años del mejor gol de la historia   #GritaloPorD10S 
Gracias @VHMok por el hermoso momento en @C5N  . Llorar y emocionarse no cuesta nada con ese gol y ese relato. ❤️ https://t.co/oJoVOVjyFh",0,22/06/2021 23:10:07,ClauCARPVP,0,https://pbs.twimg.com/ext_tw_video_thumb/1407475720700448769/pu/img/bvaul7gS-4UqNYz6.jpg
730,"El otro gol de Diego.
#DiegoEterno #GritaloPorD10S
@AgenciaTelam 
https://t.co/EtAkejYOY5",9,22/06/2021 23:15:24,miguelrep,1,no hay url
727,"siempre, para nuestras vidas y las que vendrán.
Por eso hoy nos sumamos agradecidos y convencidos al  #GritaloporD10S
22 de junio del 2021 https://t.co/bq6WeNPY4G",0,22/06/2021 23:15:55,saulgh22,0,https://pbs.twimg.com/media/E4hc_DuXEAAcFZk.jpg
706,"⚽Hace 35 años Diego Armando Maradona nos regaló uno de los momentos más importantes y felices que vivimos como pueblo argentino.

@Perfil1019
#GritaloPorD10S
#GritaloPorDios 
#DiegoEterno 
#barriletecosmico https://t.co/5BYG0ie1XX",2,22/06/2021 23:18:07,Camixansaldo,0,https://pbs.twimg.com/ext_tw_video_thumb/1407477785296314370/pu/img/08kv76s_0SaZsF7G.jpg
704,"⚽ #MaradonaEterno 
 📌#GritaloporD10S: @afa  propone homenaje a #Maradona a 35 años de sus golazos a Inglaterra
https://t.co/LXW4vjukuX",0,22/06/2021 23:18:08,DiarioLateral,0,no hay url
672,El Gol del Siglo de Maradona en Argentina - Inglaterra cumple 35 años: #GritaloporD10S 16:09 https://t.co/UswFQQJr2M,0,22/06/2021 23:21:27,NayithArmanta,0,https://pbs.twimg.com/media/E4hek0mXEAIjyYL.jpg
592,"Hay quienes sostienen que el fútbol no tiene nada que ver con la vida del hombre, con sus cosas más esenciales. Desconozco cuánto sabe esa gente de la vida, pero de algo estoy seguro: No saben nada de fútbol."" #EduardoSacheri  
#GritaloPorD10s 
#ElGolDelSiglo https://t.co/LvM9jVnzNK",0,22/06/2021 23:28:51,JulioSuuas,0,no hay url
589,"#DiaDelFutbolistaArgentino 

👉Desde el más joven al más longevo, desde el más loco al más grande... ¡Feliz día del futbolista!

Por el fútbol, por #Maradona, por nuestras lágrimas.. 🇦🇷🔟
#GritaloPorD10S #DiegoEterno ♾ https://t.co/la1KIWqbJH",24,22/06/2021 23:29:14,LafeOficial,7,https://pbs.twimg.com/media/E4hgW2QXwAMqqIS.jpg
555,"🗣️🇦🇷Aficionados argentinos recordaron el mítico ""gol del siglo XX"", anotado por Diego Armando Maradona hace 35 años en el estadio Azteca 🏟️.

#GritaloporD10S https://t.co/x20JqinZfO",0,22/06/2021 23:31:06,Alexeigm,0,https://pbs.twimg.com/media/E4hf-hqWUAcCPSo.jpg
551,"Hace 35 años. Un gol hecho DIGNIDAD. Recordamos a D10S en uno de los días que nos hizo ser mejores. Lo recordamos con imágenes del último mundial que compartimos. 
#GritaloPorD10S 🔟❤️ https://t.co/XBQW30AMk5",154,22/06/2021 23:31:46,pvillegas_tlSUR,56,https://pbs.twimg.com/ext_tw_video_thumb/1407481329202126850/pu/img/BDg-EL_Z6KCf8mj4.jpg
542,"@HabemusMarianus @IneditoMaradona Siempre creí que la gambeta al arquero fue por un espacio mínimo, lo que engrandecía el gol. Pero ahora veo que Shilton quedó lejísimo... lo cual hace más espectacular la jugada. #GritaloPorD10S",3,22/06/2021 23:33:03,elnicofassi,0,no hay url
541,"#GritaloPorD10S
#DiegoMaradona 
#Azteca
#DiegoEterno 
#ElGolDelSiglo y de la Historia!!!

Fue más  que un gol✌‼ https://t.co/v4tFJ833yQ",11,22/06/2021 23:33:12,marceloCena,4,https://pbs.twimg.com/ext_tw_video_thumb/1407481770229080064/pu/img/YvIoyTlQdafee_N8.jpg
531,"""Ratatata....Barrilete cósmico,¿de qué planeta viniste?"" Victor Hugo Morales (@VHMok)
#GritaloPorD10S  
https://t.co/xTtxQ2wFmg",7,22/06/2021 23:33:55,futbolxvenas,0,https://pbs.twimg.com/ext_tw_video_thumb/1407364189656657924/pu/img/GQyOWH4wntLbDrTK.jpg
528,"Hoy se cumplen 35 años del gol convertido por #Maradona a Inglaterra por los Cuartos de Final del Mundial 1986

#DiegoEterno #GritaloPorD10S #D10S https://t.co/Fiebf6C5gk",1,22/06/2021 23:34:00,DeportivoAtaque,1,https://pbs.twimg.com/media/E4hc-1CWUAIZem6.jpg
471,"Le pedí a mi psicóloga arrancar la video sesión 16:15 para poder gritarlo. 
#GritaloPorD10S",1,22/06/2021 23:37:27,klin_san,1,no hay url
420,"""Callate la boca y abrazame"" #DiegoEterno #GritaloPorD10s https://t.co/pTy90o4tYh",2,22/06/2021 23:40:16,diemonrroy,0,no hay url
408,"Recordamos la vida y las jugadas de #MaradonaEterno junto al periodista y biógrafo del diez, @daniarcucci. #GritaloporD10S

Mirá #ElShowDeLaCopaAmérica junto a @OKGoyco90, @SofiMMartinez, @MiguelOsovi y @giraltpablo en https://t.co/fnEKkuadQ9 https://t.co/Nih6JvieK2",19,22/06/2021 23:40:43,TV_Publica,7,https://pbs.twimg.com/amplify_video_thumb/1407482893480378368/img/-mgPuBK_rUcSi3fJ.jpg
349,"Diego les arruino la hora del Te para siempre a estos gringos piratas jajaa 

#GritaloPorD10S 
#DiegoEterno 
#GolDelSiglo https://t.co/tdh6SMxngp",0,22/06/2021 23:44:34,pagani_cordoVe,0,https://pbs.twimg.com/media/E4hjvIqXEAQ6wjo.jpg
340,"@C5N #GritaloporD10S
🇦🇷⚽️🏴󠁧󠁢󠁥󠁮󠁧󠁿 Hace 35 años, Diego Maradona metía dos goles en cuatro minutos contra Inglaterra en el Mundial de México '86

👕 Esa camiseta azul de la Selección Argentina no está en la AFA ni en el museo personal de ""Pelusa""
https://t.co/qLAj2NXP0c",13,22/06/2021 23:45:00,minutounocom,3,no hay url
257,Un poquito más cerca del cielo ❤️ #GritaloPorD10s https://t.co/jY0R2mu9C9,1,22/06/2021 23:50:17,EliasDelsavio,1,https://pbs.twimg.com/ext_tw_video_thumb/1407486010582310917/pu/img/9qRyPolnci80gM3m.jpg
224,"¡EL GOL DE D10S! ⚽🏃
Hoy se cumplieron 35 años del ""baile"" que Diego Maradona le dio a los ingleses y muchos artistas lo recordaron de diferentes maneras. @ciroylospersas lo hizo con un emotivo video. Mirá! #GritaloporD10S https://t.co/4YsDw89IOq",2,22/06/2021 23:53:17,cosquinrockfm,1,https://pbs.twimg.com/ext_tw_video_thumb/1407486785924616200/pu/img/1Ls4Fkhf7jmN4ehW.jpg
223,"Diego .....
  #GritaloPorD10S 
#DiegoEterno 
#GolDelSiglo https://t.co/KS7qT3xMzX",1,22/06/2021 23:53:18,pagani_cordoVe,1,no hay url
215,"El gol del barrilete cósmico es el recuerdo del abrazo con mi viejo, que no entendía nada de fútbol pero me hacía el aguante y hasta me llevó en sus hombros a festejar al Monumento. Hoy miro al cielo y les digo gracias  #GritaloPorD10s https://t.co/7LHpZPTECl",2,22/06/2021 23:54:11,martinboix,1,no hay url
192,#Video #GritaloPorD10S | Homenaje a Diego Maradona | Aniversario del gol a Inglaterra: https://t.co/3ByTZRwIT2,0,22/06/2021 23:56:21,lado_mx,0,no hay url
