,tweets,likes,time,user name,RT count,media
459,Olivia Rodrigo no era la q actuaba en esa serie de Disney channel? Bizzarak o algo así?,0,26/06/2021 10:05:39,nusyxaltllow,0,
458,"@marcelaguinaga La pregunta el Celi actuaba solo en sus ""negocios"" en la Contraloría quienes son parte de su banda",8,26/06/2021 10:36:53,felipetnsk,0,
457,"claro que ha mejorado notablemente sus números,con CR7 en el Madrid la función de Benzema era fijar centrales, actu… https://t.co/GfSgQu94qR",0,26/06/2021 10:39:08,pytu14_7,0,
456,Suhair tenía en Tetuán un grupo de música con el que actuaba en todo tipo de eventos. Ahora duerme en la calle en C… https://t.co/3IsN2u71U1,37,26/06/2021 11:24:45,el_pais,15,
455,"@Eltraspi2010 El último fue lapidario, si. Pero en realidad no anulaba la decisión primera, solo aclaraba que no se… https://t.co/9Y4BzUOzx4",1,26/06/2021 11:37:08,santiste1985,0,
454,@eldestapeweb @Franco_Mizrahi @arilijalad Qué mafia!!!! Santoro: actuaba como mafioso y ahora se defiende como periodista.,0,26/06/2021 11:57:45,garnitato,0,
453,Otra vez soñe con mi tío Mario ... ibamos saliendo de un centro comercial... el traía una chamarra verde...subíamos… https://t.co/FDrGK33JVN,0,26/06/2021 12:28:31,velouriamilagra,0,
452,"@babadmerchan Vivanco amenazado ¿ quién más puede estar atrás de esto? Fiel al correismo, asi actuaba Correa contra… https://t.co/P2hdGaVK6U",1,26/06/2021 12:29:54,jaimealarconu,0,
451,Hace años venían denunciando y nadie hizo nada. El gobierno de Correa les puso impuestos y permitió que cigarrillos… https://t.co/CVSHIiYV8J,5,26/06/2021 12:39:55,Guillogl,1,
450,Como olvidar cuando el actor Danny Masterson predijo su futuro mientras actuaba https://t.co/01lZ8DmjF4,3,26/06/2021 13:36:55,mezvanvid,2,https://pbs.twimg.com/ext_tw_video_thumb/1408781285062066182/pu/img/08UeUqaZIPSP5e-G.jpg
449,"Se fue sorpresicamente un grande!!!... Extrañaremos sus caricaturas, que reflejaban el acontecer político de México… https://t.co/6hknhdrh7Q",0,26/06/2021 13:52:46,ojokbol,0,
448,"@JorgeCrypto3 No era yo, era el alcohol el que actuaba 😭",2,26/06/2021 14:04:26,MiltonHaas,1,
447,@Betocoralg Acuérdese que el SR es nacido de la mafia piensa actua como criminal es  posible q el trabajador no le… https://t.co/lMEu2PmARZ,0,26/06/2021 14:13:44,PedroJuanGongo2,0,
446,"Rajoy dio la orden de hacer lo que sea para frenar a Bárcenas mientras escribía el ""Luis, sé fuerte""
Desde el círcu… https://t.co/Cvzks7hDUX",0,26/06/2021 14:23:08,LibertadS5,0,
445,@ludmiibionica Capas que el caballo que actuaba ahí se murió,0,26/06/2021 14:30:04,EspiiCristian,0,
444,"@cardenasjorgee @JorgeIvanOspina Gobierna de la misma forma que usted actuaba...

Pésimos",0,26/06/2021 14:41:54,damsabe,0,
443,Ese bandido de Jean Alain si actuaba ilegal en gestión https://t.co/82af9teeOd,0,26/06/2021 14:51:51,MarchemosVerde,0,
442,"🔙|| ¡Hace 3 años Harry actuaba en Detroit, durante su ""Harry Styles Live on Tour""! https://t.co/svcATTm1Vo",659,26/06/2021 15:02:12,HStylesSP,42,https://pbs.twimg.com/media/E40SlEIXMAMQ6Uy.jpg
441,"Se fue sorpresivamente un grande!!!... @ahelguera Extrañaremos sus caricaturas, que reflejaban el acontecer polític… https://t.co/ynUrvHMul3",0,26/06/2021 15:06:58,ojokbol,0,
440,"• In Secret 6/10
vi que actuaba con Tom Felton y corrí a descargarla
el TALENTO dios mio, gran historia pero el gui… https://t.co/mceaFeASL1",0,26/06/2021 15:16:27,milasagna,0,
439,"@OreoBrand 》agarrarse a su pecho para mayor estabilidad]

""N-no podría hacer algo así...!"" 

[Respondió, ante su su… https://t.co/Rh7D31fCRc",0,26/06/2021 15:23:54,BreakMeMatcha,0,
438,"@utopianalien Yo creo que fue algo impirico, la gente se empezó a dar cuenta que la gente que nació bajo ciertos si… https://t.co/H1cGZ1nm9F",0,26/06/2021 15:30:42,Juanbymagic,0,
437,@cayo548 actuaba en papeles de buena persona.,0,26/06/2021 15:54:59,chipote,0,
436,"@larepublica_pe También me acuerdo como actuaba Nicolás maduro y Juan Guaido, uno como ""presidente"" electo y otro defendiendo su país",0,26/06/2021 16:08:29,progresitaGay,0,
435,"@Balagardo_Mayor Mi hoy era Ana Colchero, economista de la unam que a veces actuaba.",2,26/06/2021 16:16:21,Lconsntidoddios,0,
434,@dany_spawn Que no se supone que solo actuaba? Cómo un troll de vidlii llamado Mario que decía ser afgano y vender garrafas de gas,2,26/06/2021 16:17:47,buhodelmedio,0,
433,"Mañana en canal 9, maratón de todas las películas de Antonio Helguera, pero como el no actuaba, serán todas las pel… https://t.co/PlY3Kcxjcm",1,26/06/2021 16:22:00,srgolaz000,0,
432,"1)Leonora,por pobre no,por simple jajaja😂😂😂😝,es que actuaba como si tuviera 10 años,o sea! Virgen y pura a esa edad… https://t.co/nbEyuoz6pA",3,26/06/2021 17:10:56,NBlake_19,0,
431,"@_fetuccini Hace poco ví una versión de Sueño de una noche de verano que actuaba el, y no podía pensar en otra cosa… https://t.co/5mhYM3hUo2",1,26/06/2021 17:14:01,BiafraFilms,0,
430,"@pacopolit @SeFutbol Diego Armando Maradona, con sus virtudes y sus defectos, actuaba de forma muy diferente. Y es… https://t.co/AhNFqD3BYr",0,26/06/2021 17:14:47,McMimar,0,
429,"@Aye_Smile95 @Muci_ALNAZ_ze @DoktorAliVefa porque el dolor por amor te destruye por dentro, Ali actuaba fuerte para… https://t.co/3qQWLQk88b",1,26/06/2021 18:07:18,ADRIANP17556390,0,
428,Yo antes actuaba o hacia las cosas solo porque a la gente le iba a agradar o porque era lo que todos esperaban y ah… https://t.co/VggTMDr0Za,3,26/06/2021 18:09:43,yoonlovv,2,
427,"Mi mamá me acaba de decir para ver Hail, Caesar! porque vio que actuaba Tilda Swinton

Jeje",1,26/06/2021 18:15:52,gavahema,0,
426,"Gavazzo fue un asesino en serie? Sí, pero no actuaba en solitario, era un asesino en serie del Estado, de los capit… https://t.co/zyPRRYYqmr",120,26/06/2021 18:31:51,RafaFernandezUy,29,
425,1era vez q estoy en parque TIERNO GALVAN (el alcalde SOCIALISTA de la MOVIDA APOCALIPTICA MADRILEÑA q tuvo su EPICE… https://t.co/2YOj88wXSW,0,26/06/2021 18:55:23,ivansalvador49,0,
424,@ciudad_magazine Actuaba??,2,26/06/2021 19:15:39,Jezekina,0,
423,@ciudad_magazine Solo por el padre actuaba,8,26/06/2021 19:19:02,Katmandoo10,0,
422,"En vista de que ⁦@FiscaliaCol⁩ sabía dónde estaba pero no actuaba nunca, policías de tránsito atraparon al narcotra… https://t.co/25uR7OXi4U",682,26/06/2021 19:45:07,HELIODOPTERO,421,
421,"Tienen 80 años y fue detenido tras denuncia ciudadana de que actuaba sospechoso, le encontraron un arma https://t.co/GXdJvrqr3P",0,26/06/2021 19:50:00,ElHeraldodeChis,0,
420,"@LuisRom53424032 Soy de esos que vio lo sucedido, luego, después que se decepcionaron de su comportamiento, sobreto… https://t.co/83YGFAXY2j",0,26/06/2021 20:13:44,Comando_Wheel,0,
419,@clarincom Actuaba?,1,26/06/2021 20:15:34,rodro09,0,
418,Ahhhh actuaba?🤣🤣🤣🤣🤣🤣 https://t.co/nPFyaI1m08,1,26/06/2021 20:18:20,lamiramarense,0,
417,"@clarincom Gracias w Dios, actuaba peor que la Justicia Argentina",226,26/06/2021 20:19:38,danielchacoco,7,
416,@clarincom Actuaba? Era actor?,1,26/06/2021 20:20:31,elustedguevara,0,
415,@clarincom Actuaba ?,0,26/06/2021 20:21:14,crismai6,0,
414,@clarincom Actuaba?,0,26/06/2021 20:21:26,BornanciniJose,0,
413,@clarincom Ah! ¿ actuaba?,8,26/06/2021 20:23:04,LadyMat,0,
412,@_mightyballad @clarincom Actuaba?,0,26/06/2021 20:23:07,patino_vanesa,0,
411,Soñé que actuaba con Kristen Stewart en una obra de teatro. Nos hacíamos bien amigas y me pedía mi opinión sobre có… https://t.co/xaxSniBcB0,171,26/06/2021 20:24:10,lucindagarzaz,1,
410,"De las muchas muchas cualidades que admiraba de Helguera era que el no se andaba con cosas, era un hombre de izquie… https://t.co/AnkxVKnHpI",64,26/06/2021 20:24:13,Dnicinthesky,23,
409,@clarincom Ahh actuaba? https://t.co/GD2SZeJ1oI,4,26/06/2021 20:25:49,Tommypercival96,0,https://pbs.twimg.com/ext_tw_video_thumb/1408884172383559681/pu/img/f4isTVKml_prLPdS.jpg
408,¿Actuaba? Ah... 😁 https://t.co/rpJpRBB9n5,6,26/06/2021 20:26:27,HdpLicenciado,1,
407,este actuaba? https://t.co/pZF0FWMZh2,0,26/06/2021 20:26:31,naahiuuu,0,
406,@ArmandoSassoon @PiskyMjc @rtve @ivanedlm Te puedo asegurar que en los 80 /90 los artistas y la gente en general ha… https://t.co/aCJ4qYxUij,1,26/06/2021 20:27:39,aureventisca,0,
405,@clarincom Jajaja cuando fue que actuó? Hacía que actuaba el pelotudo este,3,26/06/2021 20:28:19,BapoleonN,0,
404,Actuaba? https://t.co/zdMEPOgfIt,1,26/06/2021 20:30:13,AmeliRC90,0,
403,@clarincom Actuaba?…,1,26/06/2021 20:31:54,laurala36289549,0,
