,tweets,likes,time,user name,RT count,media
568,"Tahtoi pulssi nousta viime minuuteilla, mutta onneksi on Courtois! Seuraavana katuu Italia. #BELPOR #BELITA #DEVILTIME",1,27/06/2021 21:25:37,aikallio,1,
567,"Belgium lolos ketemu Italia, waduhhhhhhh",2,27/06/2021 21:25:41,farahmustopa,0,
566,"Italia-Belgio, venerdì all'Allianz Arena di Monaco di Baviera.

🇮🇹🇧🇪

#EURO2020 #ItaliaBelgio #ForzaAzzurri #Lukaku… https://t.co/2Di6IvwcCF",7,27/06/2021 21:25:42,fasulo_antonio,0,
565,@Valenti63339244 Tranne in Italia. Tranne in Italia.,0,27/06/2021 21:25:42,chezbabs,0,
564,Forza Italia🇮🇹🇮🇹🇮🇹🤌🤌 https://t.co/h0qJVsGMib,0,27/06/2021 21:25:42,iIoveIHateU,1,
563,"@fabiospes1 @ZanAlessandro Chi si nasconde dietro il codice invece, in realta sta perculando le persone intelligent… https://t.co/KCN3F2VK4j",1,27/06/2021 21:25:42,Popolobue2,0,
562,federossi che si inchina ai piedi di Annalisa è tutta italia 👑👑👑 #battitilive2021 #battitilive #battiti #annalisa… https://t.co/VHLyAMAqlU,16,27/06/2021 21:25:43,ventodilevante_,2,
561,estar a estudar para o exame de hca é estar a pensar a cada minuto quero ir para Itália quero ir para Itália quero… https://t.co/CNS0bDzCM9,2,27/06/2021 21:25:44,wbdcsx,0,
560,@_GiovanniAbreu Mas Bélgica x Itália vai ser um jogão!,0,27/06/2021 21:25:45,augustobleite,0,
559,"Sarà 🇧🇪Belgio-Italia🇮🇹 ai quarti
🚨Commenti? Siete contenti?

#BelgioItalia #Italia #Euro2020 #Portogallo #ITAAUT… https://t.co/ffKe1Gh3bj",0,27/06/2021 21:25:45,CMercatoNews,0,
558,"@joji_borges hmm we’ll see, mas mm assim ainda acho q será a Itália",1,27/06/2021 21:25:46,ysaraflores,0,
557,"Mais, nando eliminado por Uruguai e Bélgica. Não é pela França, Alemanha, Espanha, Itália, Brasil ou Argentina. Fod… https://t.co/7akjbEyc33",1,27/06/2021 21:25:46,ScalaBit_,0,
556,"@ianspfc1 Hahahah
A União da Itália tá grande!!!",1,27/06/2021 21:25:47,igormilgraus,0,
554,"@realvarriale @Cristiano @Vivo_Azzurro ANNUS HORRIBILIS: 45QUARANTACINQUE gol in stagione tra club e nazionale,1 co… https://t.co/7OD7W2Qrjy",2,27/06/2021 21:25:48,robyyn1983,0,
555,@italia_patriot Scary truth💥,0,27/06/2021 21:25:48,renewhite11,0,
553,Toda a gente a apoiar a Itália por causa da eurovisão I presume?,5,27/06/2021 21:25:50,kidsceegh0sts,0,
551,"@allan__vieiraa @oestagiario não são só números que falam sobre futebol 
xavi foi ótimo no encaixe do barcelona e e… https://t.co/UfjalOMPds",0,27/06/2021 21:25:54,soundandcolorss,0,
552,"EURO2020 - OTTAVI di FINALE: Belgio-Portogallo 1-0, è la squadra di Martinez il prossimo avversario dell'Italia -… https://t.co/YRJWoLElZz",0,27/06/2021 21:25:54,ilnapolionline,0,
550,"Dije que entre Francia, Italia y Bélgica en ese orden saldría el campeón.
Se empieza a ver el panorama.",0,27/06/2021 21:25:56,antores18,0,
549,#ITA Viva La Italia ✌️,0,27/06/2021 21:25:58,NzmerdogaN,0,
548,"La butto lì già da oggi
4a3 per l'Italia e tripletta di lukaku e tutti felici e contenti",0,27/06/2021 21:25:59,Giusepp52628423,0,
547,@WAL_Italia https://t.co/RKMQgpxAZc,1,27/06/2021 21:25:59,MariaRo75100061,0,
546,Itália sfv fode me esses belgas e de seguida os Avecs,0,27/06/2021 21:26:00,Buja2617,0,
545,"https://t.co/o8J7n2BmDQ
“eh ma la polizia in italia non è così”",1,27/06/2021 21:26:00,vnshrry,0,
544,Il Belgio stende 1-0 il Portogallo e si regala i quarti con l'Italia - Rai News https://t.co/4N7MIz81ra https://t.co/zTy8CLzxAr,0,27/06/2021 21:26:01,andreastoolbox,0,https://pbs.twimg.com/media/E460GsKUUAASG3O.jpg
543,"@mundodabola Num jogo com mais pulsação e vontade, do que talento, Bélgica vence Portugal, e avança para enfrentar… https://t.co/HQBEglorne",0,27/06/2021 21:26:02,GilvanL58729322,0,
542,"Sarà 🇧🇪Belgio-Italia🇮🇹 ai quarti
🚨Commenti? Siete contenti?

#BelgioItalia #Italia #Euro2020 #Portogallo #ITAAUT… https://t.co/5EsWs3jCBK",0,27/06/2021 21:26:04,SerieBNewsCom,1,
541,"@realvarriale @Cristiano @Vivo_Azzurro Eh già Annus horribilis con Coppa Italia, Supercoppa italiana e capocannonie… https://t.co/O8L7idLdMO",14,27/06/2021 21:26:05,sissio78,0,
540,Immobile acabou de dar uma entrevista para a Sky Italia com as seguintes palavras “Vamos ver se a Belgica é isso tu… https://t.co/tX6gq26qqu,2,27/06/2021 21:26:05,JuniorArj2k,0,
539,"Chi non capisce che oggi non solo l’Italia, ma l’Europa tutta è, davanti a tutto il mondo, la figura di Mario Dragh… https://t.co/QmHOLSMAjS",53,27/06/2021 21:26:06,mariamacina,11,
535,"#OnAir ☞ Let's Love ⇆ David Guetta, Sia ☞ On Radio Rainbow New Italia 🌈 ☞ Follow us on https://t.co/e4IPVWtadn… https://t.co/tImsTNs34M",0,27/06/2021 21:26:07,RainbowItalia,0,
538,#SeñalDeportes Nelson ‘Cacaito’ Rodríguez participó cinco veces en el Tour de Francia y siete veces en el Giro de I… https://t.co/IiLqiT2ePF,4,27/06/2021 21:26:07,RadNalCo,0,
537,Italia se perdió a un gran delantero.,0,27/06/2021 21:26:07,Gonz1928,0,
536,"Qualcosa mi dice che contro il Belgio l’Italia non dirà “facciamo quello che fanno i nostri avversari”.
Scommessine?",5,27/06/2021 21:26:07,bianca_cappa,1,
